OrderID,CustomerID,OrderDate,ProductCategory,ProductID,Quantity,Price,Discount,City,TotalAmount
10413,1638,2024-03-09 20:00:00,Books,319,3,62.94,0.13,Bangalore,164.27339999999998
10414,1236,2024-03-09 21:00:00,Electronics,266,4,360.63,0.3,Delhi,1009.7639999999999
10415,1997,2024-03-09 22:00:00,Home,421,4,314.9,0.23,Hyderabad,969.8919999999999
10416,1054,2024-03-09 23:00:00,Home,278,1,60.92,0.14,Delhi,52.3912
10417,1979,2024-03-10 00:00:00,Books,428,6,462.56,0.03,Bangalore,2692.0992
10418,1435,2024-03-10 01:00:00,Home,149,7,157.92,0.11,Chennai,983.8415999999999
10419,1683,2024-03-10 02:00:00,Groceries,400,7,329.09,0.05,Bangalore,2188.4484999999995
10420,1108,2024-03-10 03:00:00,Home,186,6,20.83,0.28,Mumbai,89.98559999999999
10421,1865,2024-03-10 04:00:00,Books,132,7,224.31,0.21,Bangalore,1240.4343000000001
10422,1980,2024-03-10 05:00:00,Groceries,374,3,482.36,0.26,Hyderabad,1070.8392
10423,1183,2024-03-10 06:00:00,Groceries,240,5,443.82,0.27,Hyderabad,1619.943
10424,1950,2024-03-10 07:00:00,Home,305,7,114.57,0.18,Mumbai,657.6318000000001
10425,1367,2024-03-10 08:00:00,Books,323,5,440.17,0.0,Mumbai,2200.85
10426,1982,2024-03-10 09:00:00,Home,212,2,150.07,0.17,Hyderabad,249.11619999999996
10427,1197,2024-03-10 10:00:00,Electronics,377,6,426.86,0.24,Chennai,1946.4815999999998
10428,1370,2024-03-10 11:00:00,Electronics,452,7,365.97,0.09,Bangalore,2331.2289
10429,1372,2024-03-10 12:00:00,Groceries,104,2,179.27,0.28,Hyderabad,258.1488
10430,1972,2024-03-10 13:00:00,Home,481,8,455.84,0.3,Mumbai,2552.7039999999997
10431,1496,2024-03-10 14:00:00,Electronics,311,5,245.21,0.16,Mumbai,1029.8819999999998
10432,1598,2024-03-10 15:00:00,Clothing,355,8,162.26,0.16,Chennai,1090.3872
10433,1200,2024-03-10 16:00:00,Electronics,433,3,143.44,0.2,Delhi,344.25600000000003
10434,1848,2024-03-10 17:00:00,Home,129,2,469.84,0.17,Mumbai,779.9343999999999
10435,1508,2024-03-10 18:00:00,Home,446,7,380.5,0.05,Chennai,2530.325
10436,1321,2024-03-10 19:00:00,Electronics,181,5,178.2,0.08,Hyderabad,819.72
10437,1274,2024-03-10 20:00:00,Home,335,5,130.81,0.06,Delhi,614.8069999999999
10438,1210,2024-03-10 21:00:00,Home,443,8,109.75,0.02,Hyderabad,860.4399999999999
10439,1503,2024-03-10 22:00:00,Clothing,487,9,126.02,0.04,Chennai,1088.8128
10440,1902,2024-03-10 23:00:00,Groceries,460,8,59.93,0.29,Hyderabad,340.4024
10441,1117,2024-03-11 00:00:00,Home,422,2,244.94,0.17,Bangalore,406.6004
10442,1702,2024-03-11 01:00:00,Books,352,7,25.33,0.04,Chennai,170.2176
10443,1553,2024-03-11 02:00:00,Groceries,217,5,10.7,0.21,Delhi,42.265
10444,1041,2024-03-11 03:00:00,Groceries,129,7,310.95,0.14,Mumbai,1871.919
10445,1314,2024-03-11 04:00:00,Books,210,3,48.8,0.07,Hyderabad,136.15199999999996
10446,1787,2024-03-11 05:00:00,Electronics,499,4,423.38,0.28,Chennai,1219.3344
10447,1328,2024-03-11 06:00:00,Clothing,353,7,57.83,0.07,Hyderabad,376.4733
10448,1016,2024-03-11 07:00:00,Home,298,2,273.62,0.03,Chennai,530.8228
10449,1282,2024-03-11 08:00:00,Electronics,394,2,339.37,0.06,Chennai,638.0156
10450,1942,2024-03-11 09:00:00,Books,441,1,118.43,0.27,Delhi,86.4539
10451,1257,2024-03-11 10:00:00,Clothing,396,1,444.69,0.26,Hyderabad,329.0706
10452,1574,2024-03-11 11:00:00,Clothing,386,1,243.29,0.27,Hyderabad,177.6017
10453,1573,2024-03-11 12:00:00,Clothing,496,6,161.08,0.27,Chennai,705.5304
10454,1611,2024-03-11 13:00:00,Books,343,5,451.06,0.02,Bangalore,2210.194
10455,1018,2024-03-11 14:00:00,Electronics,320,8,429.88,0.21,Mumbai,2716.8416
10456,1528,2024-03-11 15:00:00,Home,255,5,356.27,0.2,Mumbai,1425.08
10457,1836,2024-03-11 16:00:00,Clothing,482,1,148.79,0.3,Bangalore,104.15299999999999
10458,1422,2024-03-11 17:00:00,Clothing,335,8,198.15,0.21,Delhi,1252.308
10459,1465,2024-03-11 18:00:00,Electronics,419,6,346.42,0.24,Bangalore,1579.6752
10460,1372,2024-03-11 19:00:00,Clothing,472,8,96.72,0.21,Bangalore,611.2704
10461,1757,2024-03-11 20:00:00,Clothing,118,2,250.08,0.19,Delhi,405.12960000000004
10462,1762,2024-03-11 21:00:00,Books,314,8,370.17,0.17,Chennai,2457.9288
10463,1966,2024-03-11 22:00:00,Groceries,466,6,330.57,0.29,Hyderabad,1408.2282
10464,1080,2024-03-11 23:00:00,Electronics,213,1,361.37,0.28,Mumbai,260.1864
10465,1550,2024-03-12 00:00:00,Electronics,299,1,446.5,0.13,Mumbai,388.455
10466,1547,2024-03-12 01:00:00,Electronics,124,5,484.3,0.09,Mumbai,2203.565
10467,1423,2024-03-12 02:00:00,Books,220,7,231.9,0.15,Bangalore,1379.8049999999998
10468,1428,2024-03-12 03:00:00,Books,329,4,34.69,0.22,Chennai,108.2328
10469,1387,2024-03-12 04:00:00,Home,198,5,418.0,0.12,Chennai,1839.2
10470,1997,2024-03-12 05:00:00,Books,445,3,63.39,0.16,Bangalore,159.74280000000002
10471,1920,2024-03-12 06:00:00,Electronics,102,2,113.62,0.09,Delhi,206.78840000000002
10472,1708,2024-03-12 07:00:00,Home,485,2,328.32,0.13,Delhi,571.2768
10473,1669,2024-03-12 08:00:00,Groceries,360,5,374.14,0.29,Chennai,1328.197
10474,1203,2024-03-12 09:00:00,Clothing,353,4,348.85,0.06,Bangalore,1311.676
10475,1195,2024-03-12 10:00:00,Clothing,119,2,222.05,0.3,Mumbai,310.87
10476,1727,2024-03-12 11:00:00,Home,303,5,459.44,0.06,Hyderabad,2159.3679999999995
10477,1284,2024-03-12 12:00:00,Groceries,393,9,416.94,0.1,Chennai,3377.214
10478,1968,2024-03-12 13:00:00,Clothing,456,8,333.52,0.03,Mumbai,2588.1151999999997
10479,1195,2024-03-12 14:00:00,Home,227,9,223.33,0.23,Chennai,1547.6769000000002
10480,1306,2024-03-12 15:00:00,Books,457,9,234.59,0.01,Hyderabad,2090.1969
10481,1663,2024-03-12 16:00:00,Electronics,391,8,92.1,0.24,Delhi,559.968
10482,1013,2024-03-12 17:00:00,Groceries,273,9,390.95,0.17,Chennai,2920.3965
10483,1836,2024-03-12 18:00:00,Clothing,320,4,433.65,0.22,Bangalore,1352.988
10484,1145,2024-03-12 19:00:00,Electronics,454,8,414.5,0.23,Delhi,2553.32
10485,1937,2024-03-12 20:00:00,Home,468,2,275.81,0.04,Delhi,529.5552
10486,1056,2024-03-12 21:00:00,Clothing,136,9,419.78,0.01,Mumbai,3740.2397999999994
10487,1722,2024-03-12 22:00:00,Electronics,409,9,396.25,0.05,Bangalore,3387.9375
10488,1779,2024-03-12 23:00:00,Books,248,3,417.02,0.12,Chennai,1100.9328
10489,1209,2024-03-13 00:00:00,Groceries,191,6,491.06,0.02,Chennai,2887.4328
10490,1528,2024-03-13 01:00:00,Home,169,7,405.95,0.14,Bangalore,2443.819
10491,1797,2024-03-13 02:00:00,Clothing,183,3,138.99,0.09,Delhi,379.44270000000006
10492,1343,2024-03-13 03:00:00,Books,304,5,411.33,0.11,Chennai,1830.4185000000002
10493,1714,2024-03-13 04:00:00,Groceries,366,1,190.94,0.28,Chennai,137.4768
10494,1610,2024-03-13 05:00:00,Groceries,187,3,260.52,0.22,Chennai,609.6168
10495,1278,2024-03-13 06:00:00,Books,351,8,399.22,0.2,Hyderabad,2555.0080000000003
10496,1208,2024-03-13 07:00:00,Clothing,310,3,161.78,0.2,Bangalore,388.27200000000005
10497,1640,2024-03-13 08:00:00,Groceries,442,8,17.91,0.17,Hyderabad,118.9224
10498,1334,2024-03-13 09:00:00,Home,130,9,360.48,0.15,Hyderabad,2757.672
10499,1287,2024-03-13 10:00:00,Electronics,456,6,451.58,0.26,Mumbai,2005.0152
10500,1251,2024-03-13 11:00:00,Home,415,7,464.3,0.02,Chennai,3185.098
10501,1264,2024-03-13 12:00:00,Groceries,160,6,400.46,0.09,Hyderabad,2186.5116
10502,1270,2024-03-13 13:00:00,Electronics,166,8,467.9,0.03,Bangalore,3630.9039999999995
10503,1923,2024-03-13 14:00:00,Books,325,7,411.22,0.0,Mumbai,2878.54
10504,1919,2024-03-13 15:00:00,Electronics,434,1,19.9,0.0,Mumbai,19.9
10505,1699,2024-03-13 16:00:00,Electronics,426,3,178.08,0.01,Delhi,528.8976
10506,1418,2024-03-13 17:00:00,Electronics,166,3,171.37,0.2,Delhi,411.288
10507,1725,2024-03-13 18:00:00,Groceries,227,3,113.49,0.03,Mumbai,330.25589999999994
10508,1794,2024-03-13 19:00:00,Clothing,210,4,399.98,0.06,Bangalore,1503.9248
10509,1210,2024-03-13 20:00:00,Groceries,371,1,262.44,0.13,Hyderabad,228.3228
10510,1364,2024-03-13 21:00:00,Clothing,400,2,418.96,0.08,Delhi,770.8864
10511,1075,2024-03-13 22:00:00,Books,133,5,302.67,0.25,Hyderabad,1135.0125
10512,1659,2024-03-13 23:00:00,Books,311,6,297.35,0.19,Bangalore,1445.121
10513,1320,2024-03-14 00:00:00,Books,399,9,195.15,0.1,Hyderabad,1580.7150000000001
10514,1724,2024-03-14 01:00:00,Books,472,2,395.85,0.1,Mumbai,712.5300000000001
10515,1432,2024-03-14 02:00:00,Books,224,9,343.13,0.21,Delhi,2439.6543
10516,1108,2024-03-14 03:00:00,Home,202,7,172.68,0.05,Bangalore,1148.322
10517,1640,2024-03-14 04:00:00,Groceries,305,9,496.82,0.08,Mumbai,4113.6696
10518,1521,2024-03-14 05:00:00,Clothing,219,4,234.08,0.11,Bangalore,833.3248000000001
10519,1046,2024-03-14 06:00:00,Books,269,7,161.71,0.14,Delhi,973.4942
10520,1378,2024-03-14 07:00:00,Home,134,1,345.46,0.06,Hyderabad,324.7324
10521,1826,2024-03-14 08:00:00,Home,481,8,115.29,0.05,Bangalore,876.204
10522,1095,2024-03-14 09:00:00,Home,430,7,416.17,0.3,Delhi,2039.233
10523,1957,2024-03-14 10:00:00,Groceries,345,7,341.78,0.27,Mumbai,1746.4958
10524,1102,2024-03-14 11:00:00,Books,439,2,435.68,0.16,Delhi,731.9424
10525,1891,2024-03-14 12:00:00,Home,408,9,167.88,0.23,Hyderabad,1163.4084
10526,1853,2024-03-14 13:00:00,Home,157,8,427.94,0.2,Delhi,2738.8160000000003
10527,1145,2024-03-14 14:00:00,Books,498,1,252.96,0.02,Mumbai,247.9008
10528,1879,2024-03-14 15:00:00,Groceries,405,1,34.28,0.16,Mumbai,28.7952
10529,1941,2024-03-14 16:00:00,Home,240,5,101.11,0.06,Bangalore,475.217
10530,1927,2024-03-14 17:00:00,Clothing,210,2,112.74,0.18,Mumbai,184.8936
10531,1026,2024-03-14 18:00:00,Electronics,262,1,385.16,0.02,Chennai,377.45680000000004
10532,1731,2024-03-14 19:00:00,Electronics,210,8,105.55,0.05,Mumbai,802.18
10533,1529,2024-03-14 20:00:00,Electronics,251,4,283.15,0.23,Hyderabad,872.102
10534,1678,2024-03-14 21:00:00,Groceries,475,2,328.01,0.25,Mumbai,492.015
10535,1944,2024-03-14 22:00:00,Home,164,5,388.06,0.27,Bangalore,1416.4189999999999
10536,1988,2024-03-14 23:00:00,Electronics,205,6,393.02,0.27,Mumbai,1721.4276
10537,1081,2024-03-15 00:00:00,Electronics,315,8,360.21,0.27,Delhi,2103.6263999999996
10538,1427,2024-03-15 01:00:00,Books,190,7,110.53,0.03,Delhi,750.4987
10539,1583,2024-03-15 02:00:00,Home,125,7,274.02,0.2,Delhi,1534.512
10540,1821,2024-03-15 03:00:00,Home,256,1,148.63,0.21,Chennai,117.4177
10541,1478,2024-03-15 04:00:00,Books,171,3,388.67,0.08,Bangalore,1072.7292
10542,1765,2024-03-15 05:00:00,Home,143,3,375.31,0.3,Delhi,788.151
10543,1161,2024-03-15 06:00:00,Clothing,189,7,118.68,0.09,Delhi,755.9916000000001
10544,1838,2024-03-15 07:00:00,Groceries,232,2,322.46,0.17,Delhi,535.2836
10545,1931,2024-03-15 08:00:00,Books,260,7,33.92,0.26,Bangalore,175.7056
10546,1401,2024-03-15 09:00:00,Electronics,331,9,385.43,0.09,Delhi,3156.6717
10547,1507,2024-03-15 10:00:00,Home,479,1,391.2,0.18,Chennai,320.784
10548,1037,2024-03-15 11:00:00,Clothing,360,2,176.77,0.22,Delhi,275.76120000000003
10549,1954,2024-03-15 12:00:00,Clothing,482,6,404.1,0.19,Hyderabad,1963.9260000000004
10550,1510,2024-03-15 13:00:00,Groceries,468,2,429.86,0.12,Chennai,756.5536000000001
10551,1392,2024-03-15 14:00:00,Clothing,210,2,99.08,0.28,Hyderabad,142.6752
10552,1712,2024-03-15 15:00:00,Home,263,5,178.69,0.18,Delhi,732.6290000000001
10553,1493,2024-03-15 16:00:00,Home,176,7,134.23,0.07,Delhi,873.8372999999998
10554,1199,2024-03-15 17:00:00,Clothing,308,4,190.31,0.24,Bangalore,578.5424
10555,1254,2024-03-15 18:00:00,Home,112,6,226.22,0.2,Hyderabad,1085.856
10556,1178,2024-03-15 19:00:00,Home,157,3,257.43,0.03,Hyderabad,749.1212999999999
10557,1546,2024-03-15 20:00:00,Electronics,485,4,22.38,0.08,Mumbai,82.3584
10558,1593,2024-03-15 21:00:00,Books,443,4,32.31,0.05,Mumbai,122.778
10559,1388,2024-03-15 22:00:00,Home,135,4,329.34,0.02,Mumbai,1291.0128
10560,1397,2024-03-15 23:00:00,Home,124,1,224.16,0.07,Mumbai,208.4688
10561,1731,2024-03-16 00:00:00,Groceries,133,4,49.42,0.08,Hyderabad,181.8656
10562,1157,2024-03-16 01:00:00,Books,239,4,196.18,0.14,Bangalore,674.8592
10563,1003,2024-03-16 02:00:00,Books,374,6,240.37,0.29,Mumbai,1023.9762
10564,1166,2024-03-16 03:00:00,Books,469,9,319.62,0.28,Hyderabad,2071.1376
10565,1467,2024-03-16 04:00:00,Clothing,461,6,63.57,0.23,Bangalore,293.6934
10566,1959,2024-03-16 05:00:00,Electronics,321,6,497.43,0.19,Bangalore,2417.5098000000003
10567,1408,2024-03-16 06:00:00,Electronics,136,7,239.98,0.28,Mumbai,1209.4992
10568,1411,2024-03-16 07:00:00,Groceries,462,7,341.99,0.04,Hyderabad,2298.1728000000003
10569,1203,2024-03-16 08:00:00,Books,228,1,454.57,0.1,Chennai,409.113
10570,1193,2024-03-16 09:00:00,Books,415,8,20.75,0.17,Hyderabad,137.78
10571,1234,2024-03-16 10:00:00,Home,422,1,302.67,0.24,Bangalore,230.0292
10572,1717,2024-03-16 11:00:00,Clothing,317,9,272.48,0.19,Delhi,1986.3792000000003
10573,1149,2024-03-16 12:00:00,Clothing,434,4,33.42,0.24,Mumbai,101.5968
10574,1158,2024-03-16 13:00:00,Groceries,347,9,348.05,0.05,Bangalore,2975.8275000000003
10575,1278,2024-03-16 14:00:00,Electronics,210,8,114.29,0.06,Chennai,859.4608
10576,1815,2024-03-16 15:00:00,Books,403,9,352.43,0.22,Chennai,2474.0586
10577,1403,2024-03-16 16:00:00,Groceries,319,6,184.5,0.1,Chennai,996.3000000000001
10578,1892,2024-03-16 17:00:00,Clothing,295,9,386.21,0.13,Chennai,3024.0243
10579,1677,2024-03-16 18:00:00,Clothing,246,4,471.17,0.24,Hyderabad,1432.3568
10580,1310,2024-03-16 19:00:00,Clothing,443,3,430.95,0.02,Bangalore,1266.993
10581,1067,2024-03-16 20:00:00,Books,139,3,243.87,0.05,Chennai,695.0295
10582,1462,2024-03-16 21:00:00,Books,233,8,116.51,0.09,Bangalore,848.1928
10583,1087,2024-03-16 22:00:00,Books,451,2,496.25,0.27,Bangalore,724.525
10584,1216,2024-03-16 23:00:00,Home,290,6,331.45,0.12,Delhi,1750.0559999999998
10585,1000,2024-03-17 00:00:00,Electronics,262,9,201.0,0.08,Hyderabad,1664.28
10586,1134,2024-03-17 01:00:00,Clothing,160,9,243.35,0.2,Delhi,1752.1200000000001
10587,1696,2024-03-17 02:00:00,Clothing,104,8,68.39,0.01,Mumbai,541.6488
10588,1350,2024-03-17 03:00:00,Home,136,8,255.12,0.23,Mumbai,1571.5392000000002
10589,1139,2024-03-17 04:00:00,Clothing,316,1,90.72,0.21,Mumbai,71.6688
10590,1617,2024-03-17 05:00:00,Clothing,324,7,186.04,0.02,Delhi,1276.2344
10591,1132,2024-03-17 06:00:00,Books,315,1,248.42,0.15,Bangalore,211.15699999999998
10592,1619,2024-03-17 07:00:00,Books,238,9,474.16,0.12,Mumbai,3755.3472000000006
10593,1177,2024-03-17 08:00:00,Electronics,205,3,314.22,0.05,Mumbai,895.527
10594,1809,2024-03-17 09:00:00,Clothing,198,1,189.09,0.05,Delhi,179.6355
10595,1357,2024-03-17 10:00:00,Groceries,267,8,60.98,0.05,Bangalore,463.448
10596,1379,2024-03-17 11:00:00,Clothing,363,7,374.86,0.18,Mumbai,2151.6964000000003
10597,1907,2024-03-17 12:00:00,Clothing,186,2,236.09,0.05,Hyderabad,448.57099999999997
10598,1870,2024-03-17 13:00:00,Electronics,183,7,38.74,0.02,Mumbai,265.7564
10599,1657,2024-03-17 14:00:00,Groceries,323,5,330.15,0.29,Delhi,1172.0325
10600,1449,2024-03-17 15:00:00,Clothing,110,7,178.3,0.01,Delhi,1235.6190000000001
10601,1585,2024-03-17 16:00:00,Groceries,426,7,204.93,0.2,Hyderabad,1147.608
10602,1462,2024-03-17 17:00:00,Books,285,2,420.23,0.28,Bangalore,605.1312
10603,1989,2024-03-17 18:00:00,Books,449,2,72.97,0.01,Hyderabad,144.4806
10604,1107,2024-03-17 19:00:00,Groceries,478,7,173.49,0.29,Mumbai,862.2453
10605,1121,2024-03-17 20:00:00,Clothing,330,3,185.02,0.15,Delhi,471.80100000000004
10606,1016,2024-03-17 21:00:00,Groceries,240,4,6.65,0.24,Bangalore,20.216
10607,1195,2024-03-17 22:00:00,Groceries,205,7,423.44,0.19,Mumbai,2400.9048000000003
10608,1326,2024-03-17 23:00:00,Books,352,2,418.48,0.19,Hyderabad,677.9376000000001
10609,1317,2024-03-18 00:00:00,Groceries,148,2,332.61,0.24,Mumbai,505.5672
10610,1808,2024-03-18 01:00:00,Home,362,9,449.98,0.02,Hyderabad,3968.8236
10611,1478,2024-03-18 02:00:00,Home,304,1,140.08,0.12,Chennai,123.27040000000001
10612,1251,2024-03-18 03:00:00,Books,456,3,114.21,0.29,Chennai,243.26729999999998
10613,1502,2024-03-18 04:00:00,Clothing,150,4,38.92,0.02,Delhi,152.56640000000002
10614,1998,2024-03-18 05:00:00,Clothing,274,5,298.05,0.08,Bangalore,1371.03
10615,1118,2024-03-18 06:00:00,Books,324,3,250.7,0.2,Delhi,601.68
10616,1673,2024-03-18 07:00:00,Clothing,360,9,406.15,0.03,Mumbai,3545.6895
10617,1709,2024-03-18 08:00:00,Electronics,321,5,243.24,0.16,Chennai,1021.608
10618,1497,2024-03-18 09:00:00,Home,322,7,105.6,0.21,Delhi,583.968
10619,1485,2024-03-18 10:00:00,Electronics,368,7,405.75,0.23,Hyderabad,2186.9925
10620,1044,2024-03-18 11:00:00,Electronics,397,9,230.45,0.17,Bangalore,1721.4614999999997
10621,1313,2024-03-18 12:00:00,Electronics,480,2,478.14,0.15,Chennai,812.838
10622,1178,2024-03-18 13:00:00,Books,488,3,269.56,0.21,Bangalore,638.8572
10623,1893,2024-03-18 14:00:00,Electronics,417,4,62.79,0.04,Bangalore,241.1136
10624,1417,2024-03-18 15:00:00,Groceries,484,8,426.26,0.2,Chennai,2728.0640000000003
10625,1555,2024-03-18 16:00:00,Clothing,173,1,439.81,0.28,Hyderabad,316.6632
10626,1782,2024-03-18 17:00:00,Books,213,9,225.49,0.2,Hyderabad,1623.5280000000002
10627,1077,2024-03-18 18:00:00,Groceries,318,5,17.87,0.01,Hyderabad,88.4565
10628,1325,2024-03-18 19:00:00,Groceries,153,4,19.71,0.15,Bangalore,67.014
10629,1689,2024-03-18 20:00:00,Home,299,8,178.82,0.22,Hyderabad,1115.8368
10630,1356,2024-03-18 21:00:00,Home,471,9,359.53,0.01,Mumbai,3203.4122999999995
10631,1415,2024-03-18 22:00:00,Groceries,230,3,168.87,0.23,Mumbai,390.0897
10632,1962,2024-03-18 23:00:00,Home,438,4,8.83,0.08,Hyderabad,32.4944
10633,1514,2024-03-19 00:00:00,Clothing,291,1,425.04,0.18,Hyderabad,348.53280000000007
10634,1213,2024-03-19 01:00:00,Clothing,278,3,484.52,0.29,Chennai,1032.0276
10635,1853,2024-03-19 02:00:00,Home,485,5,176.45,0.3,Chennai,617.5749999999999
10636,1073,2024-03-19 03:00:00,Electronics,404,8,41.17,0.19,Delhi,266.7816
10637,1562,2024-03-19 04:00:00,Groceries,386,1,149.25,0.15,Bangalore,126.8625
10638,1578,2024-03-19 05:00:00,Clothing,339,1,400.51,0.05,Bangalore,380.48449999999997
10639,1508,2024-03-19 06:00:00,Home,344,3,273.42,0.06,Chennai,771.0444
10640,1331,2024-03-19 07:00:00,Home,429,9,195.07,0.13,Mumbai,1527.3980999999999
10641,1092,2024-03-19 08:00:00,Clothing,216,9,170.44,0.21,Delhi,1211.8284
10642,1687,2024-03-19 09:00:00,Clothing,307,1,62.12,0.23,Chennai,47.8324
10643,1656,2024-03-19 10:00:00,Electronics,311,4,173.06,0.07,Delhi,643.7832
10644,1518,2024-03-19 11:00:00,Home,358,8,237.7,0.16,Bangalore,1597.3439999999998
10645,1268,2024-03-19 12:00:00,Home,479,2,338.2,0.18,Bangalore,554.648
10646,1375,2024-03-19 13:00:00,Books,262,4,134.73,0.27,Bangalore,393.41159999999996
10647,1833,2024-03-19 14:00:00,Electronics,325,7,449.2,0.26,Mumbai,2326.856
10648,1003,2024-03-19 15:00:00,Clothing,440,7,244.98,0.25,Chennai,1286.145
10649,1137,2024-03-19 16:00:00,Clothing,163,5,205.55,0.15,Delhi,873.5875
10650,1230,2024-03-19 17:00:00,Groceries,345,7,299.01,0.02,Chennai,2051.2085999999995
10651,1599,2024-03-19 18:00:00,Clothing,117,6,87.97,0.1,Bangalore,475.03799999999995
10652,1528,2024-03-19 19:00:00,Home,133,2,57.76,0.19,Bangalore,93.5712
10653,1051,2024-03-19 20:00:00,Clothing,411,9,176.54,0.19,Chennai,1286.9766
10654,1645,2024-03-19 21:00:00,Home,422,5,24.77,0.25,Hyderabad,92.88749999999999
10655,1722,2024-03-19 22:00:00,Home,280,2,191.9,0.11,Hyderabad,341.582
10656,1324,2024-03-19 23:00:00,Electronics,446,6,337.39,0.28,Chennai,1457.5248
10657,1991,2024-03-20 00:00:00,Clothing,293,5,407.0,0.05,Bangalore,1933.25
10658,1969,2024-03-20 01:00:00,Electronics,291,2,291.98,0.01,Delhi,578.1204
10659,1904,2024-03-20 02:00:00,Home,166,7,347.21,0.05,Hyderabad,2308.9464999999996
10660,1730,2024-03-20 03:00:00,Clothing,308,2,417.4,0.14,Chennai,717.928
10661,1716,2024-03-20 04:00:00,Clothing,465,7,387.7,0.25,Mumbai,2035.4250000000002
10662,1722,2024-03-20 05:00:00,Electronics,266,6,163.39,0.05,Chennai,931.3229999999999
10663,1276,2024-03-20 06:00:00,Electronics,345,4,288.84,0.16,Bangalore,970.5023999999999
10664,1535,2024-03-20 07:00:00,Home,344,4,136.1,0.23,Chennai,419.188
10665,1485,2024-03-20 08:00:00,Home,265,6,290.29,0.01,Hyderabad,1724.3226000000002
10666,1515,2024-03-20 09:00:00,Clothing,395,9,215.87,0.01,Hyderabad,1923.4017
10667,1151,2024-03-20 10:00:00,Clothing,310,6,189.54,0.15,Chennai,966.654
10668,1954,2024-03-20 11:00:00,Books,232,6,95.86,0.05,Delhi,546.4019999999999
10669,1482,2024-03-20 12:00:00,Books,296,1,283.07,0.14,Chennai,243.4402
10670,1258,2024-03-20 13:00:00,Groceries,497,5,366.01,0.01,Delhi,1811.7495
10671,1323,2024-03-20 14:00:00,Home,446,1,287.78,0.29,Hyderabad,204.32379999999998
10672,1868,2024-03-20 15:00:00,Groceries,148,9,39.27,0.2,Mumbai,282.744
10673,1167,2024-03-20 16:00:00,Groceries,163,4,462.54,0.21,Delhi,1461.6264
10674,1687,2024-03-20 17:00:00,Electronics,211,2,7.72,0.15,Chennai,13.123999999999999
10675,1309,2024-03-20 18:00:00,Electronics,455,9,443.1,0.25,Bangalore,2990.925
10676,1802,2024-03-20 19:00:00,Books,284,6,384.21,0.25,Bangalore,1728.9449999999997
10677,1478,2024-03-20 20:00:00,Groceries,203,3,52.8,0.05,Chennai,150.47999999999996
10678,1055,2024-03-20 21:00:00,Books,312,2,122.1,0.23,Hyderabad,188.034
10679,1619,2024-03-20 22:00:00,Home,104,6,177.74,0.17,Hyderabad,885.1452
10680,1472,2024-03-20 23:00:00,Clothing,218,6,455.6,0.23,Hyderabad,2104.8720000000003
10681,1295,2024-03-21 00:00:00,Electronics,443,9,490.06,0.28,Chennai,3175.5888
10682,1460,2024-03-21 01:00:00,Home,348,5,48.15,0.1,Bangalore,216.675
10683,1323,2024-03-21 02:00:00,Home,266,9,201.48,0.17,Mumbai,1505.0556
10684,1813,2024-03-21 03:00:00,Electronics,482,5,78.89,0.24,Bangalore,299.782
10685,1845,2024-03-21 04:00:00,Electronics,341,2,142.83,0.3,Hyderabad,199.96200000000002
10686,1140,2024-03-21 05:00:00,Groceries,379,1,490.63,0.18,Chennai,402.31660000000005
10687,1666,2024-03-21 06:00:00,Books,462,9,492.29,0.22,Chennai,3455.8758000000007
10688,1261,2024-03-21 07:00:00,Home,337,7,238.71,0.25,Mumbai,1253.2275
10689,1784,2024-03-21 08:00:00,Groceries,405,3,95.65,0.23,Bangalore,220.95150000000004
10690,1419,2024-03-21 09:00:00,Groceries,304,6,275.77,0.28,Hyderabad,1191.3264
10691,1743,2024-03-21 10:00:00,Home,413,4,163.74,0.07,Mumbai,609.1128
10692,1240,2024-03-21 11:00:00,Home,100,9,464.77,0.27,Hyderabad,3053.5389
10693,1354,2024-03-21 12:00:00,Clothing,270,2,410.02,0.06,Bangalore,770.8376
10694,1848,2024-03-21 13:00:00,Books,266,4,157.88,0.17,Mumbai,524.1615999999999
10695,1769,2024-03-21 14:00:00,Home,493,1,14.06,0.16,Hyderabad,11.8104
10696,1760,2024-03-21 15:00:00,Electronics,357,7,499.03,0.25,Delhi,2619.9075000000003
10697,1588,2024-03-21 16:00:00,Clothing,162,4,343.26,0.12,Chennai,1208.2752
10698,1179,2024-03-21 17:00:00,Books,371,5,215.74,0.04,Bangalore,1035.552
10699,1065,2024-03-21 18:00:00,Electronics,136,1,147.79,0.21,Chennai,116.7541
10700,1819,2024-03-21 19:00:00,Electronics,115,2,7.19,0.18,Hyderabad,11.7916
10701,1347,2024-03-21 20:00:00,Books,353,4,81.21,0.25,Mumbai,243.63
10702,1170,2024-03-21 21:00:00,Clothing,442,2,7.91,0.23,Hyderabad,12.1814
10703,1473,2024-03-21 22:00:00,Electronics,445,1,300.8,0.27,Delhi,219.584
10704,1533,2024-03-21 23:00:00,Groceries,435,1,333.35,0.25,Delhi,250.01250000000002
10705,1366,2024-03-22 00:00:00,Books,126,6,384.56,0.21,Bangalore,1822.8144000000002
10706,1106,2024-03-22 01:00:00,Books,210,2,97.56,0.14,Chennai,167.8032
10707,1438,2024-03-22 02:00:00,Home,332,3,52.51,0.01,Hyderabad,155.9547
